0.004265,0.002844
0.005285,0.002844
0.006200,0.002844
0.007239,0.002813
0.008238,0.002781
0.009274,0.002805
0.010283,0.002781
0.011207,0.002781
0.012119,0.002781
0.013033,0.002766
0.013949,0.002805
0.014861,0.002820
0.015777,0.002828
0.016858,0.002828
0.017776,0.002820
0.018593,0.002836
0.019444,0.002852
0.020353,0.002836
0.021269,0.002836
0.022181,0.002813
0.023094,0.002789
0.024082,0.002789
0.025098,0.002789
0.026104,0.002797
0.027154,0.002797
0.028089,0.002797
0.029005,0.002805
0.029919,0.002813
0.030831,0.002813
0.031756,0.002813
0.032740,0.002828
0.033722,0.002836
0.034536,0.002836
0.035336,0.002844
0.036179,0.002844
0.037218,0.002844
0.038150,0.002844
0.039075,0.002820
0.040063,0.002805
0.041084,0.002789
0.042097,0.002789
0.043024,0.002781
0.043936,0.002797
0.044853,0.002789
0.045763,0.002781
0.046781,0.002781
0.047740,0.002805
0.048727,0.002828
0.049725,0.002813
0.050614,0.002828
0.051417,0.002828
0.052220,0.002859
0.053100,0.002844
0.054016,0.002844
0.054925,0.002836
0.055906,0.002836
0.057024,0.002828
0.058048,0.002813
0.058977,0.002774
0.059905,0.002789
0.060819,0.002797
0.061729,0.002797
0.062638,0.002774
0.063549,0.002789
0.064511,0.002820
0.065498,0.002813
0.066439,0.002813
0.067432,0.002836
0.068240,0.002844
0.069047,0.002867
0.069954,0.002852
0.070861,0.002852
0.071852,0.002836
0.072873,0.002805
0.073874,0.002805
0.074801,0.002789
0.075716,0.002789
0.076624,0.002813
0.077685,0.002766
0.078599,0.002797
0.079519,0.002805
0.080481,0.002820
0.081428,0.002820
0.082428,0.002805
0.083343,0.002813
0.084186,0.002836
0.084991,0.002828
0.085802,0.002828
0.086823,0.002844
0.087848,0.002852
0.088892,0.002852
0.089932,0.002813
0.090866,0.002820
0.091786,0.002820
0.092705,0.002774
0.093616,0.002797
0.094530,0.002797
0.095447,0.002774
0.096355,0.002774
0.097668,0.002797
0.098614,0.002820
0.099534,0.002836
0.100435,0.002828
0.101236,0.002867
0.102043,0.002867
0.102895,0.002844
0.103874,0.002836
0.104886,0.002844
0.105888,0.002813
0.106928,0.002813
0.107874,0.002805
0.108787,0.002805
0.109700,0.002766
0.110620,0.002797
0.111532,0.002797
0.112505,0.002797
0.113497,0.002797
0.114442,0.002820
0.115350,0.002828
0.116268,0.002852
0.117274,0.002852
0.118094,0.002820
0.118893,0.002828
0.119852,0.002867
0.124112,0.002813
0.125110,0.002766
0.126040,0.002774
0.127094,0.002766
0.128031,0.002789
0.129031,0.002766
0.130039,0.002781
0.130963,0.002781
0.131887,0.002805
0.132806,0.002844
0.133716,0.002859
0.134519,0.002859
0.135322,0.002836
0.136250,0.002836
0.137573,0.002844
0.138527,0.002836
0.139452,0.002813
0.140364,0.002813
0.141277,0.002805
0.142200,0.002766
0.143111,0.002789
0.144022,0.002774
0.145006,0.002774
0.146002,0.002789
0.147059,0.002789
0.147996,0.002797
0.148913,0.002813
0.149825,0.002828
0.150690,0.002828
0.151556,0.002852
0.152368,0.002859
0.153581,0.002836
0.154521,0.002836
0.155443,0.002813
0.156357,0.002813
0.157419,0.002836
0.158335,0.002813
0.159252,0.002797
0.160166,0.002805
0.161162,0.002805
0.162160,0.002789
0.163080,0.002805
0.163992,0.002789
0.164914,0.002820
0.165829,0.002836
0.166852,0.002836
0.167760,0.002828
0.168655,0.002836
0.169603,0.002836
0.170547,0.002852
0.171467,0.002852
0.172383,0.002813
0.173298,0.002820
0.174207,0.002813
0.175122,0.002789
0.176032,0.002789
0.177127,0.002781
0.178141,0.002781
0.179074,0.002805
0.179988,0.002781
0.180903,0.002844
0.181815,0.002844
0.182723,0.002813
0.183698,0.002836
0.184586,0.002836
0.185460,0.002836
0.186356,0.002836
0.187419,0.002852
0.188340,0.002844
0.189269,0.002852
0.190216,0.002813
0.191136,0.002813
0.192052,0.002789
0.193040,0.002789
0.194039,0.002766
0.194970,0.002789
0.195889,0.002789
0.197024,0.002789
0.197998,0.002805
0.198928,0.002813
0.199922,0.002844
0.200870,0.002852
0.201759,0.002859
0.202599,0.002859
0.203512,0.002844
0.204428,0.002836
0.205340,0.002789
0.206258,0.002758
0.207319,0.002758
0.208257,0.002805
0.209255,0.002797
0.210263,0.002750
0.211185,0.002789
0.212104,0.002789
0.213018,0.002789
0.213938,0.002774
0.214851,0.002813
0.215835,0.002820
0.216950,0.002852
0.217976,0.002844
0.218808,0.002844
0.219684,0.002852
0.220599,0.002852
0.221519,0.002836
0.222434,0.002813
0.223334,0.002813
0.224250,0.002813
0.225252,0.002789
0.226246,0.002805
0.227297,0.002789
0.228228,0.002789
0.229138,0.002789
0.230045,0.002774
0.230963,0.002836
0.231952,0.002820
0.232974,0.002859
0.233945,0.002859
0.234759,0.002844
0.235560,0.002852
0.236442,0.002844
0.237490,0.002844
0.238408,0.002844
0.239320,0.002844
0.240243,0.002820
